5224,5,4,2,5,4,-0.1
5238,3,10,4,15,21,4.1
61282,0,0,0,0,0,0.0
54781,15,5,5,10,1,-2.3
91384,0,0,0,0,0,0.0
98544,0,0,0,0,0,0.0
64241,35,39,31,29,10,-6.0
70719,48,26,32,72,40,3.0
43028,1121,850,934,1107,347,-129.1
104555,0,0,0,0,0,0.0
63478,0,0,0,0,0,0.0
76180,0,0,0,0,0,0.0
105118,0,0,0,0,0,0.0
16767,899,467,477,666,328,-94.3
36762,21,14,1,18,54,7.0
66026,12,9,21,17,13,1.0
36737,75,99,84,86,36,-9.1
36695,13,13,35,19,16,1.2
98942,68,42,49,81,38,-2.1
36807,0,0,0,0,0,0.0
36913,7,11,6,2,0,-2.3
36891,96,98,94,129,55,-5.1
36947,2,2,7,11,3,1.1
33023,10,7,6,3,1,-2.2
100021,98,55,48,29,6,-21.0
4931,0,0,0,1,0,0.1
173263,0,3,10,11,1,1.0
30550,2,0,2,7,0,0.3
31268,0,0,0,0,0,0.0
32201,59,59,114,76,38,-2.5
11349,0,0,0,0,0,0.0
20607,2,5,1,0,1,-0.7
82715,107,84,185,66,41,-15.0
168161,0,0,0,0,0,0.0
11773,541,477,597,676,269,-34.5
97122,0,0,0,1,0,0.1
11776,363,215,325,359,124,-33.4
26354,0,0,0,0,0,0.0
63186,6,4,4,4,0,-1.2
42338,130,107,168,198,78,-1.3
74919,112,58,85,97,56,-7.3
21592,0,0,0,0,0,0.0
45014,1,2,0,5,5,1.1
83019,2,3,4,8,43,8.7
88827,22,5,8,3,0,-4.6
80065,1480,1510,1851,1925,1058,-42.9
64459,0,0,0,0,0,0.0
64465,78,103,107,366,83,27.3
25712,4,8,8,8,2,-0.4
100945,0,0,0,1,0,0.1
27922,0,0,0,0,0,0.0
96492,0,0,0,0,0,0.0
87549,0,0,0,0,0,0.0
42265,17,15,18,12,7,-2.3
4353,762,628,524,423,138,-145.3
3941,45,40,109,274,106,35.6
28603,0,0,0,0,0,0.0
68655,260,387,310,438,129,-21.1
80631,15,18,36,39,8,0.7
66373,20,15,30,16,7,-2.5
77836,0,3,9,0,0,-0.3
165113,0,0,0,0,0,0.0
163698,0,0,0,0,0,0.0
48139,0,0,0,0,0,0.0
184057,0,0,0,0,0,0.0
105664,0,0,0,0,0,0.0
100398,69,34,33,47,34,-5.7
53287,58,45,23,39,20,-8.2
20020,14,9,4,4,2,-2.9
49092,0,0,0,0,0,0.0
49110,0,0,0,0,0,0.0
96231,136,60,40,27,16,-27.3
17425,14,11,18,17,5,-1.2
74929,0,0,0,0,0,0.0
22925,420,328,339,320,211,-42.6
51980,0,0,0,0,0,0.0
85816,3,0,0,0,2,-0.2
164225,732,493,520,541,260,-89.6
27638,0,1,1,0,0,-0.1
6904,1,1,0,0,0,-0.3
69425,72,60,78,108,30,-3.6
12316,0,0,0,0,0,0.0
181488,0,0,0,0,0,0.0
12124,0,0,0,0,0,0.0
12140,372,358,372,411,233,-22.5
12229,46,15,22,9,17,-6.4
12160,1,4,10,2,2,0.0
81769,0,3,6,1,1,0.0
82056,29,21,24,23,7,-4.2
75500,0,0,0,0,0,0.0
9858,50,36,43,49,11,-6.5
99074,170,148,87,67,54,-31.3
72765,0,0,0,0,0,0.0
23028,0,0,0,1,0,0.1
6840,2,0,0,1,0,-0.3
9965,0,0,0,1,0,0.1
1295,37,20,41,65,14,-0.1
1273,195,127,149,210,61,-18.5
24839,0,0,0,0,0,0.0
24849,0,0,0,0,0,0.0
24869,0,0,0,0,0,0.0
97884,2,0,0,0,0,-0.4
40549,0,0,1,0,0,0.0
54403,43,40,63,81,19,-0.7
50354,52,60,93,75,31,-2.7
21849,96,47,78,101,42,-5.4
44278,363,338,421,422,152,-33.8
181495,397,334,360,621,333,15.9
43775,45,25,38,45,7,-5.6
82461,64,38,27,38,28,-7.2
23268,0,0,0,0,0,0.0
128808,0,0,0,0,0,0.0
82726,180,188,165,176,64,-24.4
75763,0,0,0,0,0,0.0
97382,0,0,0,0,0,0.0
47661,0,0,0,0,0,0.0
47744,0,0,0,0,0,0.0
47651,0,0,0,0,0,0.0
47680,0,0,0,0,0,0.0
68621,12,12,4,3,0,-3.3
68603,46,36,56,21,13,-8.1
3334,0,0,0,1,0,0.1
32510,66,52,65,67,18,-8.1
102617,7,7,3,2,0,-1.9
62268,0,0,0,7,1,0.9
119632,0,0,0,0,0,0.0
32100,32,31,32,49,18,-1.0
13980,2,0,0,0,0,-0.4
62248,0,9,8,38,4,3.7
85963,1,9,2,1,0,-1.0
43522,201,204,296,302,91,-12.2
84804,148,141,117,130,49,-20.9
95153,133,104,121,205,31,-10.3
103439,0,0,0,0,0,0.0
44985,18,64,131,95,55,10.5
13184,89,62,43,64,57,-6.2
17940,0,0,0,0,0,0.0
17642,0,0,0,0,0,0.0
17985,0,0,0,0,0,0.0
17701,0,0,0,0,0,0.0
17660,0,0,0,0,0,0.0
22486,30,16,21,15,17,-2.7
28286,15,5,21,26,27,4.5
16961,54,53,70,71,49,0.8
61727,94,60,83,70,15,-14.8
64779,187,151,174,201,66,-19.2
7674,0,1,0,0,0,-0.1
95996,0,0,0,0,0,0.0
85038,196,141,217,226,77,-15.3
7299,2,0,2,0,0,-0.4
7314,0,0,0,0,0,0.0
21319,435,451,455,451,219,-43.2
60281,5,2,4,4,0,-0.8
2003,720,523,699,757,336,-53.4
1966,66,45,17,41,21,-9.4
37960,196,164,178,135,72,-27.7
42451,1,2,1,0,0,-0.4
84952,113,114,83,95,34,-17.7
169106,0,0,0,0,0,0.0
25889,1,1,1,1,1,0.0
55259,39,27,71,256,135,42.1
88542,11,8,25,35,20,4.5
36490,1,1,5,4,2,0.5
85287,165,183,192,233,84,-11.2
14105,2,0,2,1,0,-0.3
93692,4,1,0,0,0,-0.9
72722,23,6,21,51,32,6.3
3477,4375,1973,2371,1763,675,-761.0
88852,535,525,544,556,184,-67.1
76822,7,8,4,6,3,-1.0
54137,3,5,6,7,2,0.0
96097,8,4,9,5,5,-0.5
50434,504,615,585,663,361,-23.8
50406,137,105,106,95,56,-17.2
50408,0,0,0,0,0,0.0
27408,0,0,1,0,0,0.0
27434,0,0,0,0,0,0.0
164650,0,0,0,0,0,0.0
80970,15,5,14,6,9,-1.1
29368,24,17,7,10,11,-3.3
187610,0,0,0,0,0,0.0
58875,106,93,120,118,86,-1.5
28562,1,0,1,1,1,0.1
88329,70,69,65,98,41,-2.9
83737,1,0,0,0,0,-0.2
6594,14,14,8,11,5,-2.1
41994,480,353,324,385,157,-61.4
41993,189,164,176,131,104,-20.3
41976,60,72,63,43,24,-10.1
100731,41,25,46,47,24,-1.2
56999,0,1,1,2,0,0.1
118650,2,2,11,5,12,2.3
2126,1131,1054,1269,886,374,-168.2
2234,694,492,471,505,192,-99.1
2131,564,268,377,282,116,-88.2
24503,102,122,147,170,76,-0.4
20981,0,0,0,0,0,0.0
2804,72,39,57,200,59,13.5
176802,165,122,151,184,103,-6.2
48803,187,230,258,391,116,1.9
65605,13,31,13,24,2,-2.9
100880,3,3,2,1,0,-0.8
11627,8,30,34,33,10,0.7
80536,83,50,89,74,35,-7.2
60274,1,3,5,4,1,0.1
3357,621,440,751,494,259,-67.0
73339,1,6,12,3,0,-0.5
74495,0,0,0,0,0,0.0
21354,4,7,18,11,3,0.2
21746,1192,800,915,774,412,-158.6
16642,28,18,33,80,35,7.6
91038,9,5,6,4,3,-1.3
101787,47,34,167,321,121,43.5
21680,43,39,38,42,23,-3.7
57036,11,1,1,1,0,-2.2
95866,0,3,1,1,0,-0.2
100132,18,3,2,9,5,-2.0
87050,89,96,124,151,43,-3.7
81160,885,1098,729,1023,571,-70.3
102997,552,448,342,479,416,-24.1
68778,92,100,207,143,86,3.1
84339,18,11,8,17,5,-2.0
762,804,823,723,1261,650,13.0
70603,2,3,2,0,0,-0.7
184209,1,4,8,24,2,2.2
100295,183,141,161,176,72,-18.7
41789,1,1,1,0,0,-0.3
41734,0,0,0,0,0,0.0
170516,0,0,0,0,0,0.0
27128,2,0,0,1,3,0.3
27143,5,1,4,6,2,-0.1
75749,83,69,81,78,20,-11.7
165964,0,0,0,0,0,0.0
74077,0,4,8,5,5,1.1
58677,1,5,0,0,0,-0.7
54427,0,0,0,0,0,0.0
54426,0,0,0,0,0,0.0
34990,26,39,27,29,19,-2.4
64320,8,24,14,64,105,23.4
87467,3,0,1,1,0,-0.5
73007,0,0,0,1,1,0.3
73004,3,27,22,28,4,0.3
61155,0,0,0,0,0,0.0
8608,18,39,67,53,19,1.6
20547,1,3,2,5,0,0.0
42862,715,446,496,386,180,-113.0
42863,678,529,625,587,297,-70.4
12904,0,0,0,0,0,0.0
30829,0,0,0,0,0,0.0
57010,0,1,1,1,0,0.0
36244,9,1,7,12,5,0.3
36309,0,1,0,2,1,0.3
36338,53,51,107,115,29,1.6
100223,47,42,23,40,32,-3.2
27127,10,5,6,4,6,-0.9
52834,85,64,77,90,41,-6.2
179949,0,0,0,0,0,0.0
92811,15,1,0,0,0,-3.1
81847,3,2,2,3,1,-0.3
30836,8,14,12,16,6,-0.2
60462,120,88,83,79,17,-21.5
6135,0,0,0,0,0,0.0
6228,11,20,18,20,12,0.2
6177,7,11,2,8,1,-1.5
14402,0,0,0,0,0,0.0
167630,0,0,0,0,0,0.0
14388,0,0,0,0,0,0.0
141865,0,2,1,0,0,-0.2
14692,0,0,0,0,0,0.0
14714,0,0,0,0,0,0.0
14726,0,2,6,15,2,1.7
172228,589,409,401,489,161,-77.6
57014,36,29,35,37,22,-2.0
88503,35,22,19,28,11,-4.2
1879,969,825,844,932,441,-94.9
3350,0,0,0,0,0,0.0
171006,3,0,1,2,2,0.0
6712,28,45,52,45,10,-3.6
31685,25,17,12,29,6,-2.6
75234,92,44,46,93,18,-9.9
15148,20,25,9,9,10,-3.6
27917,0,0,0,0,0,0.0
27000,0,0,0,0,0,0.0
154243,0,1,0,0,2,0.3
89268,0,1,0,0,0,-0.1
26706,25,19,36,71,18,3.8
44531,20,24,52,123,37,13.3
184243,237,243,293,421,214,13.2
45524,62,49,66,63,24,-6.2
45526,42,21,27,21,3,-7.8
45555,3,2,4,6,0,-0.2
64880,7,14,28,47,14,4.7
104892,0,0,0,0,0,0.0
104898,0,0,0,0,0,0.0
87189,3,5,5,10,2,0.3
115012,48,35,29,36,25,-4.5
13832,76,54,50,69,21,-9.5
13831,53,38,64,76,18,-3.2
13886,49,68,81,78,50,1.2
34050,7,5,3,8,1,-0.9
13833,115,62,96,106,42,-10.2
78353,5,5,6,11,5,0.6
78300,0,0,0,0,0,0.0
25395,1,0,0,1,0,-0.1
25408,0,0,0,0,0,0.0
15887,6,5,2,2,19,2.3
28078,121,95,97,95,34,-17.4
37298,0,0,0,0,0,0.0
30121,17,8,24,17,4,-1.7
31485,0,0,0,0,0,0.0
89282,0,0,0,0,0,0.0
87952,39,49,56,48,24,-3.1
176088,0,0,0,0,0,0.0
30789,0,0,0,0,0,0.0
28387,180,141,138,103,81,-23.6
29265,1,12,12,5,1,-0.7
92930,17,9,9,16,21,1.5
92777,0,0,1,0,0,0.0
5690,210,62,69,67,53,-30.9
5674,0,0,0,0,0,0.0
5666,18,9,6,9,0,-3.6
5651,3,3,7,4,1,-0.3
82021,20,12,29,13,11,-1.7
66016,0,0,0,0,0,0.0
54906,181,169,242,218,62,-18.9
53464,36,31,50,55,20,-0.8
24593,73,26,44,29,20,-10.3
66719,34,18,20,30,20,-1.6
95824,53,33,35,58,54,2.7
99778,0,0,0,0,0,0.0
102644,0,0,0,0,0,0.0
109231,0,0,0,0,0,0.0
30798,0,0,1,0,0,0.0
61571,0,0,0,0,0,0.0
2338,72,56,63,66,23,-8.8
2477,369,191,365,266,124,-41.5
921,0,0,0,0,0,0.0
25701,0,0,0,0,0,0.0
21474,13,6,11,30,15,2.8
57458,4,2,7,24,2,1.8
175951,0,0,0,0,0,0.0
50627,63,52,55,36,14,-11.4
148046,0,0,0,0,0,0.0
83733,8,11,17,19,15,2.2
73608,35,15,27,28,14,-2.9
83963,18,4,6,8,9,-1.4
104917,0,0,0,0,0,0.0
88944,0,0,0,0,0,0.0
29286,68,81,81,68,25,-9.9
37373,16,10,18,20,19,1.6
150964,0,0,0,0,0,0.0
21790,36,15,20,22,12,-4.1
13771,0,0,0,0,0,0.0
101366,6,7,5,8,8,0.5
19657,635,489,729,1182,526,47.5
41595,5,5,2,5,1,-0.8
41443,10,5,9,22,1,-0.1
41603,0,1,1,0,0,-0.1
41556,0,0,0,0,0,0.0
41419,0,0,0,0,0,0.0
62967,0,0,0,1,0,0.1
62973,1,1,1,2,0,-0.1
75857,0,1,2,1,1,0.2
162123,0,0,0,0,0,0.0
15386,0,0,0,0,0,0.0
15379,0,0,0,0,0,0.0
15371,0,0,0,0,0,0.0
51203,39,26,46,41,13,-3.7
172047,61,90,77,73,23,-9.3
48290,1,0,0,1,0,-0.1
48332,15,12,75,63,40,10.1
13060,0,0,0,0,0,0.0
165382,0,0,0,0,0,0.0
71208,86,75,111,109,55,-2.8
44111,24,20,23,41,13,-0.1
69728,54,27,83,64,17,-3.7
86707,0,0,0,0,0,0.0
95515,55,17,26,21,11,-8.4
36407,40,39,53,50,20,-2.9
36410,139,81,120,163,74,-4.8
26699,1,4,9,29,18,5.9
24173,0,0,0,0,0,0.0
18510,6,1,7,2,0,-1.1
70916,19,42,71,75,23,4.1
80449,25,34,34,49,18,0.1
37282,0,0,0,0,0,0.0
63532,0,0,0,0,0,0.0
3491,1727,1536,1360,945,455,-313.5
3522,1580,1388,1360,1296,496,-226.0
63287,0,0,3,0,0,0.0
29280,0,0,1,2,2,0.6
95676,0,0,0,0,0,0.0
89442,0,0,3,0,0,0.0
150106,0,0,0,0,0,0.0
87015,0,0,0,0,0,0.0
15176,3,1,8,3,2,0.0
48177,0,0,0,0,0,0.0
48162,0,0,0,0,0,0.0
104402,0,0,0,0,0,0.0
98583,0,0,0,0,0,0.0
171292,0,0,0,0,0,0.0
85863,1,1,4,2,0,-0.1
50674,522,397,409,470,221,-52.9
67890,0,0,0,0,0,0.0
67894,21,8,16,10,5,-3.0
61721,357,219,221,185,90,-56.8
20121,4,3,9,10,1,0.1
43337,10,0,1,14,0,-0.6
43216,1,0,0,0,0,-0.2
43354,8,1,1,1,1,-1.4
12655,22,33,20,23,8,-3.8
12666,49,23,43,24,18,-6.1
69957,16,20,11,17,10,-1.5
6121,0,0,0,1,0,0.1
6118,10,13,28,25,14,2.0
57631,50,16,17,14,12,-7.8
169190,41,16,37,58,26,1.2
183455,24,4,23,56,14,3.2
81711,0,1,3,0,0,-0.1
30195,15,11,26,18,3,-1.7
1794,4791,4108,6171,6172,2561,-239.6
73259,728,714,786,964,420,-36.6
142367,1,1,9,23,7,3.4
90714,0,0,0,0,0,0.0
61686,573,557,649,771,278,-37.6
53079,361,422,510,543,223,-15.5
73877,34,75,80,411,106,48.0
46881,0,0,0,0,0,0.0
52892,62,50,72,120,46,3.8
52906,12,6,18,20,4,-0.2
10099,7,2,1,1,0,-1.5
97656,8,7,6,7,2,-1.2
41340,30,17,40,10,8,-5.1
76156,88,81,106,186,66,6.1
62236,14,15,11,20,12,0.1
61334,26,25,44,28,13,-2.3
88411,1,7,5,9,1,0.2
78460,2,1,2,1,0,-0.4
140627,0,0,0,0,0,0.0
31304,3,2,9,8,3,0.6
49958,0,0,0,4,0,0.4
104968,0,0,0,0,0,0.0
88861,284,177,58,332,167,-7.9
65452,19,19,26,11,8,-3.0
65449,7,0,0,3,0,-1.1
38172,87,84,113,117,53,-3.5
38170,4,0,4,0,0,-0.8
19941,3,7,12,8,7,0.9
24049,29,25,36,32,11,-2.9
52523,2,0,2,0,0,-0.4
170707,0,0,0,0,0,0.0
86616,0,0,0,0,0,0.0
77581,159,106,132,165,59,-14.1
70029,0,0,0,0,0,0.0
49993,14,18,17,15,10,-1.1
170526,13,10,16,12,12,0.0
37215,32,21,26,21,9,-4.6
126136,0,0,0,0,0,0.0
1325,650,369,462,468,136,-92.9
8391,0,0,0,0,0,0.0
8429,60,41,78,29,19,-9.4
36631,0,0,0,0,0,0.0
65427,0,0,0,0,0,0.0
83888,0,0,0,0,0,0.0
34387,10,7,9,8,7,-0.5
95601,0,0,0,0,0,0.0
39990,15,16,4,12,5,-2.4
33812,5,10,6,7,4,-0.5
168245,177,124,150,117,88,-18.5
53747,0,0,0,0,0,0.0
98948,0,0,0,0,0,0.0
11924,3,1,2,0,0,-0.7
67478,0,16,0,7,0,-0.9
101054,3,0,0,0,0,-0.6
67612,0,0,0,0,0,0.0
41884,77,72,99,73,75,-0.3
71960,0,0,0,0,0,0.0
105870,0,0,0,0,0,0.0
106152,0,0,0,0,0,0.0
108500,0,0,0,0,0,0.0
108149,0,0,0,0,0,0.0
108860,0,0,0,0,0,0.0
106334,0,0,0,0,0,0.0
107553,0,0,0,0,0,0.0
108927,0,0,0,0,0,0.0
108633,0,0,0,0,0,0.0
108461,0,0,0,0,0,0.0
108883,0,0,0,0,0,0.0
109076,0,0,0,0,0,0.0
96663,0,0,0,0,0,0.0
107202,0,0,0,0,0,0.0
106899,0,0,0,0,0,0.0
34289,1,1,0,0,0,-0.3
23835,0,0,0,0,0,0.0
23869,0,0,0,0,0,0.0
171374,0,0,0,0,0,0.0
163144,0,0,0,0,0,0.0
132592,0,0,0,0,0,0.0
73869,35,37,50,43,10,-4.4
73803,19,19,18,26,7,-1.7
73795,15,35,31,43,18,1.4
57369,63,34,36,46,21,-7.2
69250,2,2,4,1,1,-0.3
68863,61,73,52,41,19,-11.6
73082,0,1,2,0,0,-0.1
64233,36,19,48,70,41,6.1
177686,0,0,0,0,0,0.0
34998,14,19,30,20,3,-2.1
58643,0,1,5,1,0,0.0
18428,8,7,5,2,3,-1.5
18418,3,1,3,1,0,-0.6
19184,74,39,42,63,21,-8.2
19213,72,65,77,58,17,-11.7
19145,158,88,92,269,116,9.7
79700,51,27,53,172,53,14.9
295,0,0,0,0,0,0.0
27479,11,17,11,13,7,-1.2
97624,2,3,3,7,3,0.6
93806,27,79,92,55,28,-2.2
92276,4,18,12,12,16,1.8
24687,0,0,0,1,0,0.1
81106,0,0,0,0,0,0.0
21709,858,794,801,593,324,-126.9
81800,3,0,2,0,1,-0.4
95364,0,0,0,0,0,0.0
141923,89,65,78,65,26,-12.6
52315,4,11,8,14,8,1.1
99495,0,0,0,0,2,0.4
106111,0,0,0,0,0,0.0
106833,0,0,0,0,0,0.0
108677,0,0,0,0,0,0.0
107660,0,0,0,0,0,0.0
167247,0,0,0,0,0,0.0
106595,0,0,0,0,0,0.0
108682,0,0,0,0,0,0.0
106508,0,0,0,0,0,0.0
105799,0,0,0,0,0,0.0
106847,0,0,0,0,0,0.0
107188,0,0,0,0,0,0.0
108379,0,0,0,0,0,0.0
106532,0,0,0,0,0,0.0
108444,0,0,0,0,0,0.0
108979,0,0,0,0,0,0.0
168959,0,0,0,0,0,0.0
106415,0,0,0,0,0,0.0
108413,0,0,0,0,0,0.0
107448,0,0,0,0,0,0.0
108150,0,0,0,0,0,0.0
106348,0,0,0,0,0,0.0
107387,0,0,0,0,0,0.0
107590,0,0,0,0,0,0.0
106807,0,0,0,0,0,0.0
108957,0,0,0,0,0,0.0
105855,0,0,0,0,0,0.0
107967,0,0,0,0,0,0.0
106578,0,0,0,0,0,0.0
107041,0,0,0,0,0,0.0
108740,0,0,0,0,0,0.0
129660,0,0,0,0,0,0.0
174355,0,0,0,0,0,0.0
10717,857,538,694,760,341,-81.0
31423,0,0,0,0,0,0.0
162855,0,0,1,0,0,0.0
74464,0,0,0,0,0,0.0
126477,0,0,0,0,0,0.0
83635,62,40,77,85,36,-0.7
124615,0,0,0,0,0,0.0
44268,7,4,0,6,0,-1.2
121112,0,0,0,0,0,0.0
118114,0,0,0,0,0,0.0
117233,0,0,0,0,0,0.0
37143,31,23,35,38,35,2.3
81327,4,3,6,6,8,1.1
109672,0,0,0,0,0,0.0
163792,0,0,0,0,0,0.0
37706,4,10,14,9,2,-0.5
4877,12,9,9,4,15,0.1
47999,24,10,21,6,7,-3.8
97765,48,52,52,45,21,-6.1
98698,3,1,4,9,2,0.6
4655,54,61,49,97,44,1.6
4589,74,30,39,35,20,-10.3
28453,0,3,1,5,1,0.4
85565,0,0,0,2,0,0.2
86767,21,11,10,21,9,-1.4
3199,235,144,137,108,56,-39.4
43713,494,344,274,301,166,-69.9
29741,0,0,4,2,0,0.2
37342,164,130,141,119,63,-21.3
20374,0,0,1,2,0,0.2
103819,0,0,0,0,0,0.0
22454,0,0,0,0,0,0.0
53954,450,396,349,489,398,-1.1
53971,0,2,15,10,11,3.0
93434,20,28,15,13,9,-3.7
153403,0,0,0,0,0,0.0
130190,0,0,0,0,0,0.0
34489,14,16,6,16,6,-1.6
31999,3,0,9,5,2,0.3
49044,288,221,326,393,159,-8.6
53476,0,0,4,3,1,0.5
94649,6,4,23,19,4,1.1
64044,0,0,0,0,0,0.0
95034,163,188,152,148,77,-21.2
23175,0,0,0,0,0,0.0
11903,264,207,189,169,67,-43.2
44011,32,73,102,132,45,8.5
57113,3,10,7,5,2,-0.7
57112,3,0,2,0,2,-0.2
67100,0,0,0,0,0,0.0
95560,0,0,0,0,0,0.0
103192,0,0,0,0,0,0.0
46525,0,0,0,1,0,0.1
56975,0,0,0,2,0,0.2
99714,20,2,7,9,2,-2.9
70543,0,0,0,0,0,0.0
70550,0,0,0,2,1,0.4
20230,0,2,0,0,0,-0.2
27727,0,0,0,0,0,0.0
20210,7,4,0,0,1,-1.6
26391,10,8,13,21,11,1.5
96341,44,25,61,95,148,27.8
33624,167,100,142,90,44,-25.6
92257,6,3,2,5,2,-0.6
18523,0,0,0,0,0,0.0
32190,3,3,2,12,20,4.3
18517,0,0,0,0,0,0.0
32105,52,27,43,44,11,-6.5
43109,36,40,48,29,6,-7.1
95201,5,1,6,3,0,-0.8
137569,0,0,0,0,0,0.0
4471,447,381,183,292,136,-71.1
82349,5,4,9,6,3,-0.2
124993,0,0,0,0,0,0.0
55055,52,79,77,108,45,1.5
55053,20,12,26,44,14,2.0
65477,18,6,13,9,9,-1.5
187378,0,0,0,0,0,0.0
80085,722,714,26,17,3,-213.5
101798,21,19,40,22,11,-1.7
68399,0,0,0,0,0,0.0
122510,1,0,2,1,0,-0.1
59605,117,100,78,89,48,-14.9
150606,0,0,0,0,0,0.0
48654,29,27,24,23,6,-5.0
39535,57,54,65,62,11,-8.4
61966,0,2,0,1,1,0.1
29427,14,3,8,21,5,0.0
19499,435,460,494,485,121,-60.3
5559,0,0,0,0,0,0.0
5563,13,14,17,14,3,-2.0
9412,81,78,85,101,44,-5.1
74147,31,20,23,21,9,-4.3
95765,143,83,109,101,31,-20.6
187153,0,0,0,0,0,0.0
18952,0,0,0,0,0,0.0
101348,8,3,6,17,1,0.0
91677,5,8,4,5,3,-0.7
101347,7,5,7,8,16,2.1
80521,54,46,63,57,21,-5.5
79601,1,0,0,0,0,-0.2
169993,0,0,0,0,0,0.0
71568,1,0,3,8,1,0.8
81152,0,1,1,1,3,0.6
70973,5,11,3,7,5,-0.4
108992,0,0,0,0,0,0.0
107442,0,0,0,0,0,0.0
82533,16,9,21,18,3,-1.7
46621,0,0,0,0,0,0.0
39966,0,0,0,0,0,0.0
39953,0,0,0,0,0,0.0
60696,7,1,12,19,4,1.2
124730,0,0,0,0,0,0.0
19056,0,0,0,0,0,0.0
117855,0,0,0,0,0,0.0
65117,442,326,439,372,174,-49.0
59729,72,59,112,88,53,-0.9
30004,1,0,0,0,0,-0.2
30014,1,1,0,3,0,0.0
99391,0,1,0,0,0,-0.1
177970,0,0,0,0,0,0.0
11871,0,0,0,0,0,0.0
28811,43,27,35,30,27,-2.9
8794,89,88,72,64,31,-14.0
40728,0,0,0,0,0,0.0
40737,9,8,5,3,0,-2.3
69141,0,1,0,0,0,-0.1
165128,0,0,0,0,0,0.0
169240,0,0,0,0,0,0.0
70794,70,125,122,154,43,-2.5
70800,36,38,38,34,16,-4.4
27082,20,9,12,16,4,-2.5
79766,560,524,535,542,241,-62.0
79764,29,31,24,74,15,1.5
82791,164,127,45,47,48,-31.2
184644,0,0,0,0,0,0.0
73400,4,13,1,1,0,-2.0
73363,0,0,0,0,0,0.0
73383,0,0,0,0,1,0.2
27035,0,5,12,21,8,3.2
27047,0,0,0,0,0,0.0
4529,0,0,0,0,0,0.0
18189,4,5,0,0,1,-1.1
