51902,1,3,6,3,2,0.2
5200,81,45,47,64,40,-6.3
52030,0,0,0,1,0,0.1
52349,1,0,2,4,1,0.4
52435,0,0,1,0,0,0.0
52600,0,0,1,1,0,0.1
52621,69,45,47,82,43,-1.5
52647,1,2,0,4,4,0.8
52768,78,211,111,56,27,-25.7
52785,86,58,38,45,29,-12.7
52806,218,189,233,278,112,-12.3
52852,28,40,67,53,14,-1.5
52878,22,33,51,67,12,1.4
52989,13,7,6,3,1,-2.8
53039,4,9,1,2,1,-1.3
5308,13,8,6,7,5,-1.7
53104,157,84,146,131,38,-19.1
53127,11,1,6,11,8,0.4
53173,50,41,22,32,16,-7.7
53188,32,17,15,30,10,-3.1
53232,7,4,8,10,3,-0.2
53270,10,9,13,9,5,-1.0
5335,8,7,13,20,5,0.7
53352,45,21,19,13,10,-7.8
53384,950,767,680,563,187,-173.0
5340,22,17,16,22,14,-1.1
53497,3,7,9,14,6,1.3
53609,0,0,0,2,0,0.2
53876,3,3,4,6,1,-0.1
5395,6,1,1,1,1,-1.0
54063,4,0,0,0,0,-0.8
54187,5,3,3,7,5,0.4
54204,1,2,5,4,6,1.2
55399,5,1,2,1,2,-0.6
55601,0,2,0,3,5,1.1
55940,17,36,9,10,5,-5.0
55980,43,78,95,81,23,-3.7
56210,154,135,167,134,67,-17.5
56589,18,22,24,22,2,-3.2
56647,61,107,144,93,23,-9.0
56825,1,8,2,4,1,-0.4
57017,0,0,1,0,0,0.0
57072,15,8,13,14,6,-1.2
5722,2,5,2,5,2,0.0
57231,58,36,52,56,14,-6.8
57238,256,131,216,232,87,-23.7
57421,19,16,17,29,12,-0.1
57515,115,114,115,156,52,-8.4
57520,82,85,107,84,45,-7.5
57613,12,24,16,9,1,-3.7
57699,168,120,146,202,69,-11.6
57828,114,100,133,157,37,-9.7
5799,28,18,21,44,12,-0.6
63702,158,117,160,215,68,-8.2
63710,171,164,294,365,113,8.5
63729,25,24,17,21,6,-4.1
63738,149,92,109,117,52,-16.9
63749,80,41,69,52,29,-9.1
63753,55,40,38,56,21,-5.2
63865,60,33,62,61,23,-4.6
63901,0,0,1,2,0,0.2
63904,2,0,7,10,0,0.6
64003,3,2,6,3,3,0.1
64127,583,396,708,507,145,-76.5
64312,91,92,69,127,44,-5.9
6437,325,301,536,821,531,93.2
6439,751,576,661,741,427,-48.3
64531,4,15,1,5,0,-1.8
64684,0,2,1,1,1,0.1
64813,107,144,171,190,117,6.6
64820,0,0,3,0,0,0.0
64822,18,53,40,42,8,-3.1
64827,148,164,215,168,107,-7.8
68626,19,23,24,24,3,-3.1
68629,14,21,32,14,9,-1.7
68665,0,0,0,0,1,0.2
68695,72,41,50,54,21,-8.9
68974,50,61,67,87,17,-4.0
69242,40,8,23,42,18,-1.0
69298,23,19,31,42,29,3.5
69415,74,62,54,61,30,-8.9
7298,6,0,4,3,0,-0.9
73137,2,0,1,0,0,-0.4
73249,6,6,3,7,2,-0.7
73300,20,21,18,17,4,-3.6
73374,0,1,1,0,0,-0.1
73571,19,15,35,47,17,2.8
73867,12,13,31,53,8,3.2
73900,49,49,57,70,8,-6.1
74011,8,15,28,39,13,3.4
74014,35,39,84,105,17,3.0
74072,21,19,28,57,28,5.2
74586,2,0,0,0,0,-0.4
74720,54,48,53,41,14,-8.7
74792,8,9,6,16,5,0.1
74866,0,1,2,0,1,0.1
7505,4,8,1,2,0,-1.4
75253,9,13,15,18,11,0.9
75262,52,55,41,41,16,-8.6
75572,3,15,12,6,5,-0.5
75601,1,1,12,5,1,0.4
75668,269,270,198,227,94,-39.3
92878,8,4,10,11,7,0.5
92910,100,83,97,103,42,-9.6
93085,12,8,10,18,10,0.6
9309,4,1,4,1,0,-0.8
93101,4,4,7,7,2,-0.1
93186,3,2,0,1,0,-0.7
93222,36,43,41,55,10,-4.0
93239,28,19,20,24,14,-2.3
93338,8,2,9,25,2,1.1
93343,34,38,35,36,15,-4.0
93461,24,21,22,19,6,-3.8
93584,317,189,278,276,107,-33.3
93587,31,15,39,39,10,-1.8
93779,1,0,1,0,0,-0.2
93784,2,5,5,14,2,0.9
93920,4,3,8,11,8,1.6
93955,26,22,25,49,29,3.3
94022,108,77,98,138,58,-3.9
94118,1,1,1,0,0,-0.3
94243,6,2,10,0,3,-0.8
94344,124,98,139,102,59,-12.6
94505,2,1,4,1,0,-0.4
94582,3,11,9,19,4,1.0
94598,22,31,75,65,18,2.6
94714,315,322,361,415,144,-24.9
94721,5,3,1,4,2,-0.5
94890,1,2,3,15,0,1.1
94910,109,204,140,191,13,-20.5
95112,0,2,3,4,3,0.8
9528,151,153,67,139,34,-24.8
95350,5,1,6,7,1,-0.2
95435,219,257,224,216,52,-37.5
95498,16,3,4,8,3,-2.1
9550,3584,3217,4215,4946,2175,-108.9
95823,33,40,32,44,16,-3.0
95830,0,0,3,0,0,0.0
95872,2,3,2,2,0,-0.5
95966,2,3,8,1,3,0.0
96007,3,2,2,0,3,-0.2
96290,22,47,45,32,13,-3.3
96368,0,0,1,0,0,0.0
96653,62,50,29,22,13,-12.6
96925,49,91,102,115,52,3.0
97239,67,56,51,84,27,-5.2
10235,50,41,51,52,31,-2.7
102515,15,7,5,19,15,1.2
102550,16,26,28,26,10,-1.2
102744,18,13,23,32,11,0.5
102765,3,2,3,8,7,1.4
102814,5,2,2,0,2,-0.8
102838,0,0,0,1,1,0.3
102849,87,58,35,41,9,-17.3
102878,7,6,12,11,4,-0.1
10317,0,4,15,17,7,2.7
119871,387,151,179,216,161,-38.7
120913,388,335,475,553,247,-6.4
121071,0,0,1,0,0,0.0
12140,372,358,372,411,233,-22.5
12161,3,1,1,0,1,-0.5
12229,46,15,22,9,17,-6.4
146149,148,166,154,137,53,-21.9
147070,139,124,141,153,82,-8.5
14749,0,0,1,0,0,0.0
150984,82,70,62,61,49,-7.5
151027,1,2,3,0,1,-0.2
151152,130,144,150,202,121,4.0
151190,115,53,49,89,15,-16.4
151260,108,98,81,50,17,-23.0
151438,3,2,1,0,0,-0.8
151624,22,27,25,16,23,-0.9
15220,1,7,4,8,3,0.5
15228,10,1,3,4,3,-1.1
15327,2,1,5,2,1,-0.1
153583,20,5,9,4,3,-3.5
154023,0,0,0,1,0,0.1
15413,0,0,0,0,2,0.4
154165,139,165,129,102,39,-26.3
15516,1,1,0,0,0,-0.3
167246,0,1,4,1,0,0.0
167257,1,2,2,2,0,-0.2
16760,4379,2741,3927,3304,743,-670.9
169108,0,0,0,0,1,0.2
169717,3,15,6,6,4,-0.7
170607,70,47,74,160,60,9.3
17063,6,10,6,3,1,-1.7
170670,29,23,16,8,2,-6.9
17086,159,116,99,83,40,-27.1
171006,3,0,1,2,2,0.0
171228,988,1043,703,688,347,-163.7
171526,7,1,3,12,10,1.7
172057,26,44,21,27,21,-2.7
19144,0,2,7,45,11,6.5
19249,133,96,109,98,27,-21.0
19254,128,149,324,279,127,12.8
19287,111,164,135,223,173,18.3
19369,320,284,370,306,143,-33.2
19385,24,32,37,57,22,2.1
19544,1032,1220,1079,1231,451,-115.1
19549,154,249,257,106,37,-37.7
19675,78,63,77,100,52,-1.5
1979,490,420,682,929,322,17.3
199,0,0,2,0,0,0.0
19990,20,12,21,9,8,-2.7
20023,1,1,1,1,1,0.0
20094,200,178,116,159,64,-29.1
20139,8,17,17,16,5,-0.7
20312,9,9,6,9,5,-0.8
20316,8,4,5,8,1,-1.0
28561,0,0,0,1,0,0.1
28581,12,8,7,3,0,-2.9
28611,1,0,0,0,0,-0.2
2869,41,23,56,134,103,23.5
287,20,65,40,44,11,-3.9
28718,23,3,16,17,15,-0.2
28774,401,285,280,257,97,-63.6
28817,49,50,48,32,12,-9.2
28841,5,6,6,22,10,2.6
28917,14,26,20,30,11,-0.2
29084,0,0,0,1,1,0.3
2923,1,4,1,3,1,-0.1
29337,0,4,3,1,2,0.1
29459,1,0,1,0,0,-0.2
29512,4,6,2,2,2,-0.8
31369,9,0,5,7,2,-0.7
31380,9,3,2,12,8,0.7
31601,9,7,4,9,0,-1.6
31773,36,50,67,60,20,-2.2
31781,910,802,842,943,462,-75.5
31850,235,145,194,219,195,-0.6
31998,7,20,7,6,10,-0.8
32007,6,15,40,32,0,0.5
32195,1,2,0,1,0,-0.3
32240,21,11,15,26,4,-1.9
32319,5,3,2,3,0,-1.0
32376,1,1,2,10,4,1.5
32421,1,11,7,8,6,0.7
32477,1,0,0,0,2,0.2
32691,151,75,60,149,54,-12.0
3283,212,173,211,168,50,-32.9
32997,0,0,0,1,1,0.3
33038,4,4,6,9,4,0.5
33203,2,2,2,7,1,0.3
33234,2,0,0,1,1,-0.1
33416,0,0,0,2,0,0.2
3342,2064,1229,1108,3579,2098,241.8
33651,20,13,25,9,4,-3.6
33801,9,24,22,24,13,0.8
33802,8,4,14,11,1,-0.7
33845,2,0,1,1,0,-0.3
33894,53,41,73,80,55,4.3
34072,0,1,1,0,0,-0.1
34296,20,15,21,20,10,-1.5
3433,169,171,198,239,117,-3.6
34421,0,1,5,0,1,0.1
34531,4,0,3,5,2,0.1
3479,621,438,973,759,259,-40.3
34853,43,50,62,52,29,-2.6
35020,2,2,7,2,1,-0.2
35164,0,0,0,6,0,0.6
35289,32,32,31,50,20,-0.6
35350,169,206,318,666,101,32.4
35427,25,27,36,41,16,-0.4
36023,117,211,236,163,55,-17.2
36132,3,3,0,1,0,-0.8
3617,870,486,506,478,226,-129.6
36237,26,48,124,86,27,4.0
47261,0,0,1,1,0,0.1
47326,234,282,270,263,132,-22.3
47357,53,49,52,60,18,-5.9
47402,248,145,161,72,25,-51.9
47441,337,221,125,132,62,-63.9
47505,1,1,3,2,1,0.1
47512,43,37,61,64,39,1.9
47600,0,0,1,0,9,1.8
4795,3,10,5,6,2,-0.6
48016,6,9,26,5,3,-1.0
48402,34,30,69,106,30,6.8
48511,1,0,3,5,3,0.9
48768,55,40,75,94,12,-3.2
48974,3,3,0,1,0,-0.8
49158,0,0,0,0,5,1.0
49294,2,1,2,3,0,-0.2
49318,0,1,0,2,1,0.3
49334,1,2,6,0,3,0.2
4936,3,0,0,0,0,-0.6
49540,3,4,5,4,0,-0.6
49783,0,3,6,8,0,0.5
49943,11,2,2,3,3,-1.5
50050,6,4,8,2,2,-1.0
50057,25,25,9,28,7,-3.3
50129,13,3,7,6,2,-1.9
50856,0,0,0,1,0,0.1
50990,207,166,546,151,118,-19.3
51009,54,45,97,137,68,12.0
51058,0,3,2,5,3,0.8
51170,53,67,80,62,39,-3.3
51180,110,74,96,123,44,-8.3
51297,134,141,138,110,60,-17.9
51313,56,43,58,52,53,0.3
51387,71,62,92,87,30,-5.7
51408,4,1,2,1,0,-0.8
51662,6,1,20,9,5,0.6
54416,0,3,0,0,0,-0.3
54593,1121,848,1423,983,305,-149.7
54677,11,6,20,10,7,-0.4
55006,59,67,84,39,16,-11.4
55072,100,84,105,99,54,-7.7
55149,72,72,66,63,19,-11.5
55177,12,21,34,54,31,7.1
64853,228,231,152,199,86,-31.6
64895,2,0,1,1,1,-0.1
65412,135,71,124,101,59,-12.2
6543,139,69,71,106,54,-13.3
65800,16,28,46,39,17,1.3
65849,34,5,13,1,1,-7.0
65887,136,124,133,124,46,-18.0
65996,1,1,1,0,0,-0.3
66015,123,99,112,137,40,-12.8
66069,61,23,44,38,20,-6.7
66124,75,43,87,133,33,0.6
6626,14,11,15,15,1,-2.2
66359,8,30,14,22,7,-1.0
66483,434,344,431,495,220,-27.7
66866,21,22,19,21,5,-3.3
67026,2,0,1,26,16,5.4
67050,692,469,483,609,249,-74.6
67083,0,1,1,1,1,0.2
67519,124,117,205,128,57,-12.3
67524,4,2,4,2,0,-0.8
67686,98,87,117,104,35,-10.9
67841,0,1,0,1,0,0.0
67970,5,7,5,10,3,-0.1
68077,22,5,18,4,3,-3.9
68581,19,19,12,23,16,-0.2
68583,418,305,288,281,114,-63.2
69523,17,12,74,77,31,9.3
69609,37,29,16,12,13,-6.5
69616,1,13,7,7,2,-0.4
69773,4,0,4,0,2,-0.4
69846,0,1,1,2,1,0.3
69870,698,496,334,532,124,-111.2
69908,2,0,2,12,1,1.0
70396,9,11,4,4,6,-1.3
70417,65,53,37,32,15,-12.1
70703,2,0,1,2,5,0.8
70796,35,51,32,42,13,-5.3
70842,2,0,1,4,0,0.0
71004,19,25,22,37,21,1.6
71038,164,150,247,112,59,-24.8
71192,25,9,27,11,2,-4.4
71321,1,0,14,3,0,0.1
71660,93,86,124,111,42,-7.7
71744,98,122,102,102,41,-13.4
71801,444,437,377,382,120,-70.3
72026,11,20,15,19,3,-1.7
72057,18,23,17,25,17,0.0
72063,67,87,148,280,48,15.5
72073,107,85,133,189,81,5.2
72136,54,45,45,82,19,-3.3
72653,1216,1200,1217,1349,697,-88.9
97436,4,8,13,5,3,-0.5
97464,295,220,259,220,55,-48.0
97521,2,2,0,2,1,-0.2
97571,1,9,11,5,5,0.4
97739,2,5,1,2,3,-0.1
97795,8,3,14,8,0,-1.1
97856,1,0,0,5,0,0.3
97932,1,2,1,3,0,-0.1
98009,152,123,151,203,64,-9.6
98076,7,9,14,6,7,-0.3
98151,10,15,10,15,7,-0.6
98171,7,7,10,17,12,2.0
9867,88,81,94,80,44,-8.9
98880,26,50,147,133,84,19.9
99036,0,2,1,1,2,0.3
9909,17,12,7,9,1,-3.5
99208,6,7,3,4,6,-0.3
99231,372,312,362,351,191,-32.3
99320,1,3,3,3,0,-0.2
99342,11,9,8,5,0,-2.6
99387,0,0,1,0,0,0.0
99424,4,2,0,8,2,0.2
99707,4,5,12,2,2,-0.7
99717,0,0,1,0,0,0.0
99799,3,3,0,1,0,-0.8
99966,7,2,0,6,1,-0.8
101512,25,17,33,52,13,1.1
101522,14,14,13,17,11,-0.3
101792,2,4,2,0,0,-0.8
101835,1,4,7,2,1,-0.2
101891,5,1,4,3,1,-0.6
10796,7,3,3,7,2,-0.6
10797,4,2,2,10,1,0.2
109727,63,68,57,54,20,-10.0
1133,1380,831,710,446,185,-277.5
11342,0,9,0,0,0,-0.9
11354,1,0,0,4,0,0.2
11365,0,1,1,1,0,0.0
114152,3102,3154,3054,2587,1237,-429.7
11416,3,80,8,13,0,-7.3
114591,9,4,1,2,0,-2.0
11627,8,30,34,33,10,0.7
11631,247,213,224,159,97,-35.4
117373,29,40,53,88,24,3.8
117653,5,3,3,3,1,-0.8
13587,8,15,22,17,11,0.8
13688,10,10,12,14,3,-1.0
137383,0,2,11,4,2,0.6
13795,1040,838,960,1293,1103,58.1
1394,579,604,879,1145,451,28.5
13969,18,42,39,46,30,2.8
139904,1,2,1,0,0,-0.4
14048,0,1,0,0,0,-0.1
140717,69,62,13,55,10,-12.5
142003,1,3,4,1,0,-0.4
144514,0,1,0,3,2,0.6
144883,2,15,1,2,1,-1.5
14528,9,6,24,48,5,3.4
164691,28,7,37,128,59,18.3
16527,128,135,433,656,266,79.7
165602,0,1,0,1,0,0.0
166334,0,3,4,2,1,0.1
166395,320,121,209,124,114,-40.9
166583,15,21,34,34,21,2.5
16713,824,556,547,652,235,-108.2
18004,5,2,1,1,2,-0.7
18077,0,0,0,1,0,0.1
181259,985,785,726,908,491,-86.5
18137,6,6,13,5,3,-0.7
181515,625,565,546,609,251,-70.4
181870,37,26,26,41,10,-3.9
181963,0,0,0,2,5,1.2
18227,87,42,31,13,14,-17.5
182715,61,36,35,13,10,-12.5
183443,188,154,161,158,83,-20.6
183497,988,811,952,1049,482,-77.4
183603,89,62,77,88,35,-8.2
183620,0,0,1,3,0,0.3
183656,239,188,249,262,123,-15.8
184545,1,1,2,1,2,0.2
18467,3,1,2,2,7,0.9
18553,51,31,42,52,13,-5.5
186483,0,2,0,0,0,-0.2
186716,86,62,137,69,25,-11.5
187216,11,11,9,19,1,-1.2
18742,8,4,4,1,1,-1.7
187845,3,3,21,20,31,7.3
2063,650,545,625,708,310,-51.7
20707,4,7,8,1,1,-1.2
20711,4,4,2,3,1,-0.7
20798,15,18,11,40,10,1.2
20799,0,1,0,1,1,0.2
2095,158,199,131,125,56,-27.8
21308,942,879,919,842,351,-121.9
21355,92,89,123,96,26,-12.5
21595,165,253,530,418,133,10.1
21619,98,72,98,137,50,-3.1
21769,7,7,4,5,3,-1.0
22084,3,9,9,6,2,-0.5
22333,1,1,4,3,0,0.0
22484,4,2,7,4,5,0.4
22537,30,37,26,40,12,-3.3
22744,75,73,113,124,35,-2.9
22768,34,32,55,31,18,-3.3
22775,17,3,15,12,3,-1.9
22850,6,16,15,36,14,3.6
22974,408,327,394,399,194,-35.6
2300,3,3,4,3,3,0.0
2304,5,0,2,0,1,-0.8
23046,128,79,63,100,37,-16.1
23077,24,12,14,15,7,-3.1
23108,0,3,26,22,7,3.3
23334,80,75,79,79,26,-10.4
23364,769,637,364,383,207,-137.8
23473,0,0,2,6,0,0.6
23629,21,23,41,37,9,-1.0
23737,7,2,3,1,1,-1.3
24006,20,14,17,10,7,-3.0
24066,6,4,0,0,1,-1.4
24073,13,20,8,5,0,-4.1
24348,20,12,9,14,3,-3.2
2435,27,39,33,41,13,-2.6
2495,163,84,131,166,72,-10.0
25111,2,1,9,5,2,0.4
25280,1,3,2,1,1,-0.2
253,7,5,3,7,2,-0.8
25533,55,32,13,12,31,-6.8
36331,710,483,667,732,343,-48.5
36398,0,0,1,0,2,0.4
36498,144,105,124,213,96,1.2
36568,3099,2830,3083,3027,1384,-323.3
36571,127,134,171,124,43,-17.8
36573,103,153,114,111,46,-15.6
36580,10,2,7,2,0,-2.0
36627,4,4,6,4,4,0.0
36660,80,88,127,90,49,-6.0
36661,31,10,12,19,8,-3.7
36727,70,238,378,258,152,18.4
36735,66,131,288,281,130,27.8
36941,6,10,7,5,2,-1.3
36942,20,32,30,48,25,2.6
36966,44,63,45,75,6,-6.4
37207,44,43,36,31,12,-7.6
37301,12,16,9,2,1,-3.6
37354,528,405,437,422,201,-63.7
3744,263,178,175,188,96,-32.4
37517,32,23,48,34,32,1.1
3760,112,51,105,172,67,3.1
37664,661,495,636,688,233,-66.3
38018,0,1,0,0,0,-0.1
38088,1,0,0,1,0,-0.1
38257,2,17,2,0,1,-1.9
38504,31,19,23,24,14,-2.9
38757,868,819,680,522,217,-159.9
38843,649,543,594,581,307,-64.6
39032,102,51,136,123,42,-4.8
39123,41,29,53,87,59,9.4
39159,13,5,4,0,0,-3.1
39267,2608,2270,2059,2020,779,-390.8
3935,811,585,756,865,383,-57.6
39569,123,49,11,19,5,-26.6
39741,694,758,684,629,251,-101.5
3989,139,30,8,7,1,-29.9
3994,23,20,40,21,6,-3.3
40017,6,17,3,0,4,-2.1
40073,101,139,245,239,131,16.0
40076,281,309,339,416,119,-21.7
40512,15,13,9,5,5,-2.8
4058,1265,1047,2111,1564,680,-65.3
40661,1080,636,686,735,349,-136.3
40761,3,3,2,8,0,-0.1
41100,1,1,1,0,3,0.3
41385,101,71,74,89,22,-14.0
41631,2,0,2,0,2,0.0
41716,8,0,3,2,2,-1.0
42234,4,1,0,0,2,-0.5
42339,78,87,176,139,53,0.2
42659,35,34,49,39,18,-2.9
42695,1996,1373,1296,1858,556,-239.5
42796,63,69,50,70,22,-8.1
42883,33,34,21,32,11,-4.6
4289,425,329,207,139,60,-92.0
42930,42,26,45,45,20,-2.5
42985,25,15,32,13,6,-4.0
43190,0,0,1,0,0,0.0
43241,22,14,31,8,1,-4.8
43466,69,38,63,86,34,-2.2
43491,0,0,1,0,1,0.2
43563,33,36,47,34,13,-4.2
43608,37,37,53,12,3,-9.3
43640,129,95,105,109,75,-9.4
43708,12,11,10,5,1,-2.8
43826,1,6,6,3,1,-0.3
43898,66,70,68,49,33,-8.7
43968,1,0,2,1,0,-0.1
44058,7,2,9,3,2,-0.9
44070,25,23,72,50,20,1.7
44307,29,27,30,73,19,2.6
44369,0,1,7,0,2,0.3
44392,2,0,1,0,0,-0.4
44604,16,20,17,31,7,-0.7
44712,22,25,41,21,17,-1.4
44714,9,31,41,13,8,-2.0
44935,2,14,6,5,4,-0.5
45039,0,6,17,4,0,-0.2
45121,6,11,31,11,2,-0.8
45185,0,1,0,1,0,0.0
45236,61,75,131,165,29,2.6
4534,26,29,31,23,13,-3.2
45448,57,145,108,85,23,-12.8
45495,10,5,8,8,9,0.1
4587,1,4,2,0,1,-0.4
4589,74,30,39,35,20,-10.3
45897,32,42,66,56,26,0.2
46104,25,42,34,36,16,-2.4
46279,15,9,5,1,9,-2.0
46293,7,3,2,6,20,2.9
4632,167,104,141,153,81,-12.3
46563,163,105,103,122,28,-25.3
46626,67,86,87,122,39,-2.0
46855,321,308,341,362,199,-19.0
46886,0,0,3,0,0,0.0
46940,418,347,593,643,186,-16.8
47,298,475,623,579,180,-13.2
47015,32,21,26,20,7,-5.1
47091,2,7,4,1,0,-1.0
47098,2,0,0,0,1,-0.2
47142,104,114,181,238,70,5.6
58027,3,5,11,9,4,0.6
58078,1,2,12,5,4,0.9
58086,3,28,5,2,7,-1.8
58118,1,4,4,12,4,1.4
58418,5,4,3,6,3,-0.2
58457,8,12,9,15,3,-0.7
58571,12,6,16,14,5,-0.6
58643,0,1,5,1,0,0.0
58814,7,4,3,2,2,-1.2
58847,134,106,120,143,34,-16.3
58849,78,78,94,109,46,-3.3
58895,52,53,87,58,27,-4.5
59078,1,2,4,0,0,-0.4
59105,1,0,2,0,0,-0.2
59250,5,6,10,1,5,-0.5
5945,37,10,18,20,7,-5.0
59484,4,11,21,21,34,7.0
59632,67,60,92,112,44,0.6
59650,14,16,6,19,13,0.1
59654,0,0,0,6,3,1.2
59658,15,12,17,4,3,-3.2
5979,6,3,5,4,7,0.3
59915,1,1,3,9,0,0.6
6006,184,164,205,222,131,-4.8
6007,2,5,4,3,1,-0.4
60070,0,2,5,2,0,0.0
60383,41,27,71,27,5,-7.2
60386,21,11,11,9,6,-3.2
60487,104,48,90,110,49,-4.8
60505,36,25,72,101,8,2.0
60529,13,9,12,30,2,-0.1
60597,54,84,62,78,21,-7.2
6062,1,0,2,2,0,0.0
60833,52,43,60,61,32,-2.2
60847,0,1,1,0,0,-0.1
60947,402,399,435,368,208,-41.9
60974,39,27,19,47,32,0.6
61033,29,7,40,28,13,-1.1
61222,3,2,4,6,3,0.4
61286,20,17,39,55,10,1.8
61311,567,392,512,536,250,-49.0
61335,70,73,72,90,28,-6.7
6138,1,1,0,0,1,-0.1
61627,20,37,31,27,5,-4.0
61738,126,126,181,158,73,-7.4
61786,11,5,3,6,1,-1.9
62138,36,21,27,29,19,-2.6
62233,0,1,0,0,0,-0.1
62320,8,9,38,42,23,6.3
62543,413,413,315,471,243,-28.2
6259,0,1,1,2,0,0.1
6264,4,2,4,3,8,0.9
62846,1273,1160,1459,1335,553,-126.5
62948,11,19,22,12,8,-1.3
6302,0,1,0,0,0,-0.1
7604,5,3,1,11,0,-0.2
76159,10,11,9,13,20,2.2
7645,2,0,0,3,0,-0.1
76717,33,27,46,64,24,1.9
76878,7,7,2,2,4,-1.1
7727,3,1,8,0,1,-0.5
77382,1793,1585,1995,2216,969,-101.7
7766,0,0,2,0,0,0.0
77757,390,379,429,422,109,-51.9
78143,192,161,214,157,60,-26.8
78799,191,161,218,303,113,-1.4
78907,513,501,367,356,185,-80.1
79,1,15,64,60,14,7.1
7931,0,2,4,1,3,0.5
79617,511,235,436,336,107,-70.7
79639,160,138,137,181,91,-9.5
79770,891,598,594,689,208,-127.5
79872,498,534,520,566,209,-54.6
80049,125,191,267,256,70,-4.5
80091,62,76,80,70,32,-6.6
80230,0,0,4,3,1,0.5
80239,5,14,11,10,12,1.0
80463,61,47,60,46,28,-6.7
8076,0,0,2,0,0,0.0
80903,0,6,3,1,3,0.1
80939,6,4,4,8,4,0.0
80974,2,8,22,13,15,3.1
81104,4,5,5,1,4,-0.4
81153,0,0,0,1,0,0.1
81221,24,14,26,21,15,-1.1
81617,137,92,183,233,98,6.3
81640,28,24,26,43,11,-1.5
81700,7,12,15,14,4,-0.4
81703,14,17,13,8,3,-3.1
81851,617,437,565,516,260,-63.5
81962,29,26,22,14,12,-4.6
82083,25,29,25,29,11,-2.8
82095,377,405,389,494,203,-25.9
82106,20,17,13,12,9,-2.7
82379,14,14,18,29,21,2.9
82534,17,12,24,16,9,-1.2
82545,5,5,8,13,1,0.0
82636,5,0,2,2,1,-0.6
82641,35,33,42,44,15,-2.9
82719,8,9,5,5,0,-2.0
82752,6,0,3,2,2,-0.6
82890,4,5,7,14,4,0.9
82917,0,2,3,3,0,0.1
82940,378,317,432,397,168,-34.0
83079,0,0,1,0,0,0.0
83226,2,5,3,2,3,-0.1
83237,19,55,93,131,47,13.2
